_id,title,text,Timestamp,Section,label
1644,UK watchdog tells markets: be ready in case of no EU trade deal,"Britain leaves the EU next week, followed by a ""business as usual"" transition that ends in December.",2020-01-24T08:34:00,Newspaper,1
1645,International restrictions blamed for lower oil production,Petroleum division says the economic growth rate has slowed due to the fiscal stabilisation programme.,2020-01-24T07:45:00,Newspaper,1
1646,China urges world to recognise Pakistanâ€™s counterterrorism financing efforts,National Action Planâ€™s report discussed at FATFâ€™s joint group meeting in Beijing.,2020-01-24T07:51:00,Newspaper,1
1647,PAC summons FWO chief to explain Kartarpur corridorâ€™s record,The Public Accounts Committee chairman wants project details to be provided to the auditors.,2020-01-24T07:58:00,Pakistan,1
1648,China locks down cities to curb virus outbreak,The respiratory virus has claimed 17 lives since emerging from a seafood and animal market in the central city of Wuhan.,2020-01-27T11:49:00,Newspaper,1
1649,"4 killed, dozens injured after Iraqi security forces raid protest camps",Push to restore order comes after populist cleric Moqtada al-Sadr says he will no longer support anti-government unrest.,2020-01-25T21:59:00,World,1
1650,Pregnant woman shot outside Karachi school she had gone to for son's admission,The woman has sustained a bullet wound in the chest; motive unknown so far as police begin investigations.,2020-01-25T19:43:00,Pakistan,1
1651,"Imperative that govt, journalists design roadmap to address difficulties faced by media fraternity: Awan","PM's aide visits family of Capital TV's Fayyaz Ali, who died of a heart attack days after being terminated.",2020-01-25T20:23:00,Pakistan,1
1652,What to expect at the 62nd Grammys,The Academy has long come under fire for failing to recognize women and people of color. That might change this year.,2020-01-25T17:00:00,World,1
1653,"Delta fined $50,000 for discriminating against Muslim passengers","Delta â€œengaged in discriminatory conductâ€ and violated anti-discrimination laws, rules US transport dept.",2020-01-25T17:39:00,World,1
1654,Twitter calls out Pink Tree Company for elitism in their latest shoot,The fashion shoot was meant to be an ode to Empress Market but the place felt more like a prop to many.,2020-01-25T16:00:00,Pakistan,1
1655,Prayers and celebrations: China welcomes 'Year of the Rat' amid deepening health crisis,Outbreak of coronavirus puts a damper on Lunar New Year celebrations in the country.,2020-01-25T20:52:00,World,1
1656,"Limited internet to be restored in Indian-occupied Kashmir, no access to social media",Social media applications that allow â€œpeer to peerâ€ communication continue to be banned.,2020-01-25T15:54:00,World,1
1657,Tracking the coronavirus: Here are the countries that have confirmed cases so far,"With over 1,300 cases reported from across the world, health authorities are scrambling to prevent a pandemic.",2020-03-03T16:26:00,World,1
1658,Democrats warn at impeachment trial that Trump will abuse his office again if not removed,Trump denies any wrongdoing and describes the impeachment as a hoax.,2020-01-25T15:04:00,World,1
1659,Mean Girls is getting a reboot based on it's musical,Tina Fey has confirmed that the musical - inspired from the 2004 classic - will be adapted into a movie. So fetch!,2020-01-25T14:27:00,World,1
1660,PTI chief approaches SC to challenge ECP's jurisdiction in foreign funding case,"PTI has sought secrecy in the scrutiny of its foreign funding, but its request was rejected by the ECP.",2020-01-25T14:05:00,Pakistan,1
1661,"Pakistan win 2nd match by 9 wickets, clinch T20 series against Bangladesh",Visitors set 137-run target for the host team; Hafeez and Azam score 67 and 66 respectively to lead side to victory.,2020-01-26T08:14:00,Sport,1
1662,"Tareen sends Rs1bn defamation notices to Waseem Badami, Shahzeb Khanzada for 'false imputations'","PTI leader says both anchorpersons gave ""highly malicious, defamatory and damaging"" statements in their programmes.",2020-01-26T08:13:00,Pakistan,1
1663,Appealing to our inner do takka,The flaws of Pakistan's latest favourite drama serial.,2020-01-25T13:34:00,,1
1664,US appreciates Islamabad's role in Afghan peace process: Wells,"""Pakistan has important leverage to promote lasting security and stability in Afghanistan,"" says Alice Wells.",2020-01-25T13:17:00,Pakistan,1
1665,"China virus death toll rises to 41, with more than 1,300 infected worldwide","Number of confirmed cases in China stands at 1,287, while other cases have been reported as far away as the US.",2020-01-25T16:42:00,World,1
1666,Chinese man suspected of carrying coronavirus admitted to Multan hospital: NIH,"NIH says no case of coronavirus confirmed in the country; FO says 28,000 Pakistani students currently in China.",2020-01-27T11:41:00,Pakistan,1
1667,"Multiple hurt in cigar lounge shooting near Chicago, say police","Several victims needed life-saving aid, police said in a statement posted to Facebook.",2020-01-25T12:10:00,World,1
1668,Court dismisses petition against screening of Meray Pass Tum Ho finale,A petition had been filed in a Lahore civil court to halt the release of Meray Pass Tum Ho's final episode.,2020-01-25T11:57:00,Pakistan,1
1669,Women on Wheels has first graduation ceremony in Sindh,500 women bikers received their training certificates from the programme that landed in Karachi in November.,2020-01-25T10:31:00,Pakistan,1
1670,"K-pop band BTS's microphones fetch $83,200 at auction","Julien's had previously estimated that the set would sell for between $10,000 and $20,000.",2020-01-25T10:30:00,World,1
1671,"For the PTI, good governance appears relatively unimportant",https://www.dawn.com/news/1530377/hiding-the-truth,2020-01-25T08:14:00,Pakistan,1
1672,Army helicopters lift stranded passengers in Gilgit-Baltistan,The Gilgit-Skardu Road was blocked at Basho area due to landslides after heavy snowfall recently.,2020-01-25T10:05:00,Pakistan,1
1673,Senior KP minister mustering support against CM,"Upset by rejection of his cabinet nominations, Atif Khan holds lavish dinner for MPAs.",2020-01-25T11:13:00,Pakistan,1
1674,Centralised database in Punjab to help prevent outbreak of diseases,System will help collect and update data of patients visiting the public sector hospitals of the 36 districts.,2020-01-25T10:57:00,Pakistan,1
1675,Interim finance commission award functional: Buzdar,Punjab CM says a sum of Rs187 billion had been released under the Annual Development Programme.,2020-01-25T10:54:00,Pakistan,1
1676,Punjab Assembly debate on flour issue turns abusive,PML-N lawmaker accuses Fayyazul Hassan Chohan of turning environment sour by not choosing decent words.,2020-01-25T10:48:00,Pakistan,1
1677,Chohan launches attack on Fawad for anti-CM comments,"Fayyazul Hassan Chohan tells Fawad Chauhdry to ""mind his own business"".",2020-01-25T10:42:00,Pakistan,1
1678,Detained lawyer returns home,Retired Lt Col Inamur Rahim says he was picked up without any formal charge.,2020-01-25T11:05:00,Pakistan,1
1679,"Administrative failures in IIUI, QAU draw MNAsâ€™ ire","Due to differences between offices of president and rector, IIUI is facing challenges, lawmakers say.",2020-01-25T11:02:00,Pakistan,1
1680,Story Time: Creativity wins the day,"Everybody is creative. Some people are more creative and some less, but everybody is different in their own unique way.",2020-01-25T07:06:00,Newspaper,1
1681,Art Corner,"Published in Dawn, Young World, January 25th, 2020",2020-01-25T07:06:00,Newspaper,1
1682,Book review: Minnie Storybook Collection,Minnie Mouse is not just an ordinary character in Disneyâ€™s Universe...,2020-01-25T07:06:00,Newspaper,1
1683,Story Time: The dangerous winds,"As I looked behind me, I realised that the tornado was spinning closer towards me.",2020-01-25T07:06:00,Newspaper,1
1684,The weekly weird,Is it a cat or Dobby or Yoda?,2020-01-25T07:06:00,Newspaper,1
1685,Spotlight,The New Mutantsâ€™ X-men series turns to horror,2020-01-25T07:06:00,Newspaper,1
1686,Wonder Craft: Spinning heart card,"Making handmade cards is not only fun, but also a way to bring out your hidden skills or creativity.",2020-01-25T07:06:00,Newspaper,1
1687,Viewpoint: The world is a rainbow,"The world is a rainbow, filled with people of all shapes and sizes, colours and races, characters and personalities.",2020-01-25T07:06:00,Newspaper,1
1688,Poet's Corner,"Published in Dawn, Young World, January 25th, 2020",2020-01-25T07:06:00,Newspaper,1
1689,Mailbox,Winter woes,2020-01-25T07:06:00,Newspaper,1
1690,Pressurised youth,"When I say â€œpreÂ­ssure,â€ what exactly crosses your mind?",2020-01-25T07:06:00,Newspaper,1
1691,"Remembering Chef Fatima, a light for the world","When people spoke to her, their hearts felt lighter.",2020-01-25T11:09:00,Pakistan,1
1692,Darkness over Punjab,Punjab is a wound that is bleeding and bleeding with no bandage in sight.,2020-01-25T07:05:00,Pakistan,1
1693,FBR unit unearths novel way of evading tax,Raids carried out on properties of several business concerns.,2020-01-25T08:17:00,Pakistan,1
1694,Tax drive blamed for slump in car sales,"""Out of every 100 car buyers in the past years, 48 used to be tax non-filers,"" says  a top executive.",2020-01-25T08:33:00,Newspaper,1
1695,China plans to build hospital within 10 days in Wuhan,"The hospital will have a capacity of 1,000 beds spread over 270,000 square feet, according to the Xinhua news agency.",2020-01-27T11:50:00,Newspaper,1
1696,"NAB has right to cancel VR settlement in case of default, says SC judge",â€œVoluntary Return is a one-time facility of depositing a determined amount and not a long-term repayment arrangement.â€,2020-01-25T08:42:00,Pakistan,1
1697,Warning system termed vital for reducing flood devastation in Chitral,"In recent years, human loss has been negligible as families were warned about floods beforehand.",2020-01-25T11:19:00,Pakistan,1
1698,Luari Sharif shrine unsealed after 36 years of closure,Auqaf Secretary Munawwar Mahesar personally opened the main entrance of the shrine.,2020-01-25T11:13:00,Pakistan,1
1699,"No one can dare divide Sindh, Kamal tells people of Larkana",PSP holds its maiden power show in PPP stronghold.,2020-01-25T11:14:00,Pakistan,1
1700,KU refuses to follow govt orders on bank accounts,The higher education institution is required to open and maintain its accounts in the Sindh Bank.,2020-01-25T11:17:00,Pakistan,1
1701,â€˜People such as Fakhruddin G. Ebrahim donâ€™t exist anymoreâ€™,Dr Shaikh laments not even 20 people can come to the condolence reference of a person who dedicated his life for rights.,2020-01-25T11:21:00,Pakistan,1
1702,Sindhâ€™s first batch of 500 women bikers gets training certificates,The Women on Wheels programme is set to expand its reach to other parts of the province.,2020-01-25T11:22:00,Pakistan,1
1703,WB-funded plan to improve cityâ€™s municipal infrastructure launched,A detailed property survey of the city is also to be carried out under the $240m CLICK project.,2020-01-25T11:23:00,Pakistan,1
